dims_op_pl_eoweb1_XXXXB00000000344683259808	01	2013-03-08 12:10:57.000	Rotmoostal	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000340726009588/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.007267 46.868423, 11.058935 46.828, 11.020023 46.805647, 10.966333 46.842561, 11.007267 46.868423))	2013-03-08 12:10:57.000	2013-03-08 12:12:05.980	2013-10-31 17:23:29.000	2013-12-05 15:25:44.549
dims_op_pl_eoweb1_XXXXB00000000344683259878	01	2013-03-08 12:04:47.000	Rotmoostal	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000340726009492/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.04994 46.816535, 10.994873 46.854334, 11.029191 46.876063, 11.085658 46.841177, 11.04994 46.816535))	2013-03-08 12:04:47.000	2013-03-08 12:05:55.980	2013-10-31 17:00:00.000	2013-12-05 19:01:52.091
dims_op_pl_eoweb1_XXXXB00000000355073735660	01	2013-07-10 07:41:18.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691411499/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.624837 50.765547, 11.718624 50.841169, 11.764012 50.817083, 11.675264 50.745097, 11.624837 50.765547))	2013-07-10 07:41:18.000	2013-07-10 07:43:17.980	2014-04-04 13:42:16.000	2014-04-11 15:00:18.172
dims_op_pl_eoweb1_XXXXB00000000355073735665	01	2013-07-10 07:48:57.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691411776/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.769078 50.826735, 11.667256 50.746694, 11.626138 50.772555, 11.722366 50.849221, 11.769078 50.826735))	2013-07-10 07:48:57.000	2013-07-10 07:51:04.980	2014-04-04 14:26:33.000	2014-04-11 15:01:25.452
dims_op_pl_eoweb1_XXXXB00000000355073735667	01	2013-07-10 07:56:28.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691412009/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.624911 50.765545, 11.718668 50.841147, 11.764065 50.817056, 11.675316 50.745071, 11.624911 50.765545))	2013-07-10 07:56:28.000	2013-07-10 07:58:28.980	2014-04-04 15:03:27.000	2014-04-11 15:01:44.101
dims_op_pl_eoweb1_XXXXB00000000355073735669	01	2013-07-10 08:04:28.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691412375/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.769029 50.826759, 11.667187 50.746724, 11.626069 50.77259, 11.722289 50.84926, 11.769029 50.826759))	2013-07-10 08:04:28.000	2013-07-10 08:06:35.980	2014-04-04 15:46:21.000	2014-04-11 15:02:35.822
dims_op_pl_eoweb1_XXXXB00000000355073735671	01	2013-07-10 08:12:18.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691412726/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.624955 50.765489, 11.71874 50.841113, 11.764117 50.81703, 11.675367 50.745046, 11.624955 50.765489))	2013-07-10 08:12:18.000	2013-07-10 08:14:17.980	2014-04-04 16:30:17.000	2014-04-11 15:03:29.250
dims_op_pl_eoweb1_XXXXB00000000355073735673	01	2013-07-10 08:20:06.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691413040/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.769224 50.826662, 11.66739 50.746628, 11.626278 50.772486, 11.722521 50.849144, 11.769224 50.826662))	2013-07-10 08:20:06.000	2013-07-10 08:22:13.980	2014-04-04 17:15:03.000	2014-04-11 15:03:57.752
dims_op_pl_eoweb1_XXXXB00000000355073735675	01	2013-07-10 08:27:50.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691442826/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.624767 50.765583, 11.718524 50.841218, 11.763924 50.817126, 11.67518 50.745139, 11.624767 50.765583))	2013-07-10 08:27:50.000	2013-07-10 08:29:49.980	2014-04-07 10:04:56.000	2014-04-11 15:04:25.286
dims_op_pl_eoweb1_XXXXB00000000355073735680	01	2013-07-10 08:35:21.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691443257/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.769301 50.826624, 11.667492 50.746577, 11.626367 50.772442, 11.72262 50.849095, 11.769301 50.826624))	2013-07-10 08:35:21.000	2013-07-10 08:37:28.980	2014-04-07 10:33:12.000	2014-04-11 15:05:33.991
dims_op_pl_eoweb1_XXXXB00000000355073735682	01	2013-07-10 08:43:18.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691443648/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.62468 50.765626, 11.718443 50.841262, 11.76385 50.817163, 11.675109 50.745174, 11.62468 50.765626))	2013-07-10 08:43:18.000	2013-07-10 08:45:17.980	2014-04-07 10:59:32.000	2014-04-11 15:05:59.168
dims_op_pl_eoweb1_XXXXB00000000355073735684	01	2013-07-10 08:57:24.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691513755/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.620975 50.762779, 11.729246 50.849796, 11.772711 50.829942, 11.666585 50.742895, 11.620975 50.762779))	2013-07-10 08:57:24.000	2013-07-10 08:59:45.980	2014-04-10 11:28:19.000	2014-04-11 15:06:39.365
