dims_op_pl_eoweb1_XXXXB00000000379978318064	2014-03-14 11:33:06.013	D	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	40.0	823613.0	41.239	-7.048	10.0	0.0	10.0	0.0	8.0	0.0	198.936	198.936	156.89	43.701	15051.0	15051.0	12.0	40.0	513.0	cbp0120400101004_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	5.0	cbp0120400101004_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	41.626	-7.559	41.626	-6.53099999999999	40.85	-7.559	40.85	-6.53099999999999	140314R200120040MD_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925619/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-7.349 41.626, -7.559 41.013, -6.749 40.85, -6.531 41.462, -7.349 41.626))	2014-03-14 11:33:06.013	2014-03-14 11:33:11.040	2014-03-14 11:33:16.067	2015-01-19 11:22:24.000	2015-01-19 10:49:01.338
dims_op_pl_eoweb1_XXXXB00000000379978318063	2014-03-14 11:32:25.063	D	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	38.0	824170.0	43.59	-6.19899999999999	0.0	0.0	0.0	0.0	8.0	0.0	200.049	200.049	158.579	41.709	15051.0	15051.0	12.0	38.0	513.0	cbp0120380101004_NSG_l4mrs2.14mar2014	Spain	2015-01-19 10:24:03.000	2.429	0.0	cbp0120380101004_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	43.978	-6.73200000000001	43.978	-5.66	43.2	-6.73200000000001	43.2	-5.66	140314R200120038MD_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925611/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-6.508 43.978, -6.732 43.366, -5.892 43.2, -5.66 43.811, -6.508 43.978))	2014-03-14 11:32:25.063	2014-03-14 11:32:30.090	2014-03-14 11:32:36.017	2015-01-19 11:22:23.000	2015-01-19 10:49:01.862
dims_op_pl_eoweb1_XXXXB00000000379978318067	2014-03-14 11:32:35.073	B	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	39.0	824030.0	43.004	-6.41500000000003	0.0	0.0	0.0	0.0	8.0	0.0	199.757	199.757	158.165	42.208	15051.0	15051.0	12.0	39.0	513.0	cbp0120390101002_NSG_l4mrs2.14mar2014	Spain	2015-01-19 10:24:03.000	2.429	0.0	cbp0120390101002_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	43.392	-6.94299999999998	43.392	-5.88200000000001	42.615	-6.94299999999998	42.615	-5.88200000000001	140314R200120039MB_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925613/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-6.723 43.392, -6.943 42.78, -6.111 42.615, -5.882 43.226, -6.723 43.392))	2014-03-14 11:32:35.073	2014-03-14 11:32:41.000	2014-03-14 11:32:46.027	2015-01-19 11:22:23.000	2015-01-19 10:49:04.865
dims_op_pl_eoweb1_XXXXB00000000379978318069	2014-03-14 11:33:46.063	D	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	42.0	823074.0	38.883	-7.84899999999999	20.0	10.0	40.0	30.0	8.0	0.0	197.971	197.971	155.117	45.664	15051.0	15051.0	12.0	42.0	513.0	cbp0120420101004_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	25.0	cbp0120420101004_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	39.269	-8.34100000000003	39.269	-7.35199999999997	38.496	-8.34100000000003	38.496	-7.35199999999997	140314R200120042MD_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925627/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-8.142 39.269, -8.341 38.654, -7.558 38.496, -7.352 39.109, -8.142 39.269))	2014-03-14 11:33:46.063	2014-03-14 11:33:51.090	2014-03-14 11:33:57.017	2015-01-19 11:22:26.000	2015-01-19 10:49:06.147
dims_op_pl_eoweb1_XXXXB00000000379978318073	2014-03-14 11:34:16.097	B	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	44.0	822687.0	37.115	-8.42200000000001	60.0	60.0	30.0	0.0	8.0	0.0	197.333	197.333	153.721	47.112	15051.0	15051.0	12.0	44.0	513.0	cbp0120440101002_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	37.5	cbp0120440101002_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	37.5	-8.90199999999998	37.5	-7.93799999999999	36.728	-8.90199999999998	36.728	-7.93799999999999	140314R200120044MB_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925641/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-8.709 37.5, -8.902 36.885, -8.136 36.728, -7.938 37.343, -8.709 37.5))	2014-03-14 11:34:16.097	2014-03-14 11:34:22.024	2014-03-14 11:34:27.051	2015-01-19 11:22:27.000	2015-01-19 10:49:06.935
dims_op_pl_eoweb1_XXXXB00000000379978318071	2014-03-14 11:33:36.047	B	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	42.0	823207.0	39.474	-7.652	0.0	60.0	0.0	30.0	8.0	0.0	198.201	198.201	155.571	45.175	15051.0	15051.0	12.0	42.0	513.0	cbp0120420101002_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	22.5	cbp0120420101002_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	39.86	-8.14900000000002	39.86	-7.14999999999996	39.087	-8.14900000000002	39.087	-7.14999999999996	140314R200120042MB_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925625/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-7.947 39.86, -8.149 39.246, -7.359 39.087, -7.15 39.7, -7.947 39.86))	2014-03-14 11:33:36.047	2014-03-14 11:33:41.074	2014-03-14 11:33:47.001	2015-01-19 11:22:26.000	2015-01-19 10:49:08.781
dims_op_pl_eoweb1_XXXXB00000000379978318075	2014-03-14 11:32:45.088	D	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	39.0	823889.0	42.415	-6.62999999999999	0.0	0.0	0.0	0.0	8.0	0.0	199.472	199.472	157.743	42.709	15051.0	15051.0	12.0	39.0	513.0	cbp0120390101004_NSG_l4mrs2.14mar2014	Spain	2015-01-19 10:24:03.000	2.429	0.0	cbp0120390101004_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	42.802	-7.15199999999998	42.802	-6.10199999999995	42.026	-7.15199999999998	42.026	-6.10199999999995	140314R200120039MD_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925615/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-6.935 42.802, -7.152 42.19, -6.327 42.026, -6.102 42.637, -6.935 42.802))	2014-03-14 11:32:45.088	2014-03-14 11:32:51.015	2014-03-14 11:32:56.042	2015-01-19 11:22:23.000	2015-01-19 10:49:10.760
dims_op_pl_eoweb1_XXXXB00000000379978318083	2014-03-14 11:32:55.098	B	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	40.0	823751.0	41.829	-6.83999999999998	0.0	0.0	0.0	10.0	8.0	0.0	199.2	199.2	157.32	43.204	15051.0	15051.0	12.0	40.0	513.0	cbp0120400101002_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	2.5	cbp0120400101002_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	42.216	-7.35600000000001	42.216	-6.31799999999999	41.44	-7.35600000000001	41.44	-6.31799999999999	140314R200120040MB_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925617/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-7.143 42.216, -7.356 41.603, -6.539 41.44, -6.318 42.052, -7.143 42.216))	2014-03-14 11:32:55.098	2014-03-14 11:33:01.025	2014-03-14 11:33:06.052	2015-01-19 11:22:24.000	2015-01-19 10:49:11.702
dims_op_pl_eoweb1_XXXXB00000000379978318081	2014-03-14 11:34:06.088	D	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	43.0	822814.0	37.703	-8.23399999999999	50.0	50.0	60.0	60.0	8.0	0.0	197.538	197.538	154.192	46.633	15051.0	15051.0	12.0	43.0	513.0	cbp0120430101004_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	55.0	cbp0120430101004_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	38.089	-8.71699999999996	38.089	-7.745	37.316	-8.71699999999996	37.316	-7.745	140314R200120043MD_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925639/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-8.523 38.089, -8.717 37.474, -7.946 37.316, -7.745 37.93, -8.523 38.089))	2014-03-14 11:34:06.088	2014-03-14 11:34:12.015	2014-03-14 11:34:17.042	2015-01-19 11:22:27.000	2015-01-19 10:49:12.576
dims_op_pl_eoweb1_XXXXB00000000379978318079	2014-03-14 11:33:16.023	B	2014-03-14 00:00:00.000	2014-03-14 00:00:00.000	12.0	41.0	823476.0	40.652	-7.25199999999998	20.0	0.0	10.0	20.0	8.0	0.0	198.682	198.682	156.457	44.194	15051.0	15051.0	12.0	41.0	513.0	cbp0120410101002_NSG_l4mrs2.14mar2014	Portugal	2015-01-19 10:24:03.000	2.429	12.5	cbp0120410101002_NSG_l4mrs2.14mar2014.dlr.ql.tif	297984.0	582.0	512.0	512.0	41.039	-7.75799999999995	41.039	-6.73999999999999	40.264	-7.75799999999995	40.264	-6.73999999999999	140314R200120041MB_00_4	IRS-R2.LISS-IV.P-MONO:/dims_nz_pl_dfd_XXXXB00000000379267925621/dims_op_pl_dfd_//IRS-R2.LISS-IV.P	POLYGON((-7.55 41.039, -7.758 40.425, -6.955 40.264, -6.74 40.876, -7.55 41.039))	2014-03-14 11:33:16.023	2014-03-14 11:33:21.050	2014-03-14 11:33:26.076	2015-01-19 11:22:25.000	2015-01-19 10:49:13.630
